INDEX,YEAR,MN,DT,MAX,MIN,AW,RF,EVP,DRNRF(hrs),DRNRF(mnts),SSH,TS,N,FFF,D,TOCSQ,DU,RA,DZ,SN,SL,HA,TH,DS,FG,GA,T,G,DUR,T,G,DUR,T,G,DUR,T,G,DUR,
43353,2001,OCT,21,31,25.4,2,0.2,   ,1,0,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,6,475,6,15,56,5,6,5,1,2,240,  
43353,2001,OCT,22,31.4,24.9,1,0.1,   ,0,15,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,620,0,120,  , , ,   , , ,   ,  
43353,2001,OCT,23,31.2,25.2,2,0,   ,0,0,   ,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,6,155,6,135,13,1,3,555, , ,   ,  
43353,2001,OCT,24,30.6,25,1,0,   ,2,15,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,290, ,   ,  , , ,   , , ,   ,  
43353,2001,OCT,25,30.4,25.2,1,26,   ,4,0,   ,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,2,135,6,135,13,1,3,90,0,1,275,  
43353,2001,OCT,26,30,22.5,1,85.6,   ,4,15,   ,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,1,310,6,255,13,1,3,210, , ,   ,  
43353,2001,OCT,27,28.4,24,1,0,   ,1,10,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,3,100,1,275,  , , ,   , , ,   ,  
43353,2001,OCT,28,30.6,24,1,0,   ,0,55,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,80, ,   ,  , , ,   , , ,   ,  
43353,2001,OCT,29,30.6,24.6,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,40,1,120,  , , ,   , , ,   ,  
43353,2001,OCT,30,31.4,24.4,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,260, ,   ,  , , ,   , , ,   ,  
43353,2001,OCT,31,30.8,25.8,1,4.5,   ,0,35,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,245,0,155,  , , ,   , , ,   ,  
43353,2001,NOV,1,31.4,24.2,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,230, ,   ,  , , ,   , , ,   ,  
43353,2001,NOV,2,31,24.4,1,0.2,   ,0,25,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,25,2,105,12,1,2,335, , ,   ,  
43353,2001,NOV,3,31,25,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,8,25,2,60,12,1,2,800, , ,   ,  
43353,2001,NOV,4,30,24,1,0.3,   ,0,35,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,1,400, ,   ,  , , ,   , , ,   ,  
43353,2001,NOV,5,30.2,24.6,1,0,   ,0,0,   ,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,8,165,6,165,12,1,2,375, , ,   ,  
43353,2001,NOV,6,30.2,24.4,1,75.2,   ,9,20,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,140,6,158,53,5,3,125,0,7,207,  
43353,2001,NOV,7,29.2,23.5,1,25.1,   ,8,48,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,50,6,120,51,5,1,390,0,1,20,  
43353,2001,NOV,8,31,24.2,1,0,   ,1,10,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,35,1,135,  , , ,   , , ,   ,  
43353,2001,NOV,9,31.2,24.4,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,260,0,325,  , , ,   , , ,   ,  
43353,2001,NOV,10,31,24.5,5,6.4,   ,1,50,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,2,120,6,95,53,5,3,20,1,3,115,  
43353,2001,NOV,11,30.4,24.6,1,0,   ,0,0,   ,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,3,65,6,65,12,1,2,465, , ,   ,  
43353,2001,NOV,12,30.4,24.2,1,4.5,   ,1,5,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,2,200,1,240,  , , ,   , , ,   ,  
43353,2001,NOV,13,31,25,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,350, ,   ,  , , ,   , , ,   ,  
43353,2001,NOV,14,30.6,25.4,1,0.4,   ,0,28,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,7,235,6,30,51,5,1,98,1,3,490,  
43353,2001,NOV,15,29.6,24.4,1,27.6,   ,8,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,1,320,6,295,56,5,6,10,1,2,185,  
43353,2001,NOV,16,29.8,24.4,0,2.1,   ,1,50,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,6,165,6,155,55,5,5,112,1,3,260,  
43353,2001,NOV,17,30.2,23.6,0,25.4,   ,4,57,   ,  , ,   , ,    ,  ,0,0,1,0,0,0,0,0,0,4,2,45,2,125,12,1,2,165, , ,   ,  
43353,2001,NOV,18,30.6,24.6,1,0,   ,0,0,   ,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,5,200,6,45,12,1,2,315, , ,   ,  
43353,2001,NOV,19,31.4,24,1,9.2,   ,2,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,30,1,70,  , , ,   , , ,   ,  
43353,2001,NOV,20,31.6,24.6,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,595,0,20,  , , ,   , , ,   ,  
43353,2001,NOV,21,31.8,24,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,245, ,   ,  , , ,   , , ,   ,  
43353,2001,NOV,22,32.2,25.2,0,0,   ,0,0,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,6,80,6,80,56,5,6,15,1,3,170,  
43353,2001,NOV,23,31.6,24.8,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,350, ,   ,  , , ,   , , ,   ,  
43353,2001,NOV,24,32,24.8,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,200, ,   ,  , , ,   , , ,   ,  
43353,2001,NOV,25,31.6,23.8,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,95, ,   ,  , , ,   , , ,   ,  
43353,2001,NOV,26,31.4,23.4,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,230, ,   ,  , , ,   , , ,   ,  
43353,2001,NOV,27,30.6,23.4,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,230, ,   ,  , , ,   , , ,   ,  
43353,2001,NOV,28,31.2,24.4,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,890, ,   ,  , , ,   , , ,   ,  
43353,2001,NOV,29,32.4,24.4,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,20,1,400,  , , ,   , , ,   ,  
43353,2001,NOV,30,31,24.6,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,815, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,1,31,24.2,0,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,882, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,2,31,24.8,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,440, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,3,31.2,24.2,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,505, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,4,30.4,25.2,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0,9,6,120,6,115,13,1,3,570, , ,   ,  
43353,2001,DEC,5,31.4,23.4,1,0.6,   ,1,35,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,440, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,6,32,25.2,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,500,0,140,  , , ,   , , ,   ,  
43353,2001,DEC,7,31.8,23.8,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,230, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,8,32.2,23.8,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,200, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,9,31,22.4,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,345, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,10,30.8,22,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,245, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,11,31,20.8,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,320, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,12,30,21.6,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,891, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,13,30.6,20,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,1,620, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,14,30,20.4,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,200, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,15,30,21.2,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,290, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,16,30.8,20.9,0,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,280, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,17,31,21.2,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,901, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,18,32.4,23.6,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,8,25,5,105,12,1,2,350, , ,   ,  
43353,2001,DEC,19,32,24.2,1,1.8,   ,  ,  ,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,1,20, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,20,32.6,24.2,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,180, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,21,31.2,24,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,155, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,22,32,24,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,200, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,23,32.4,24.8,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,80, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,24,31.6,24.2,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,270, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,25,31.8,24.2,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,250, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,26,32.8,24.6,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,200, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,27,32.6,24.4,0,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,290, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,28,33,24.2,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,220, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,29,32,24.2,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,200, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,30,30.8,24.4,0,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,290, ,   ,  , , ,   , , ,   ,  
43353,2001,DEC,31,32,24.8,1,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,210, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,1,32.6,24.6,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,230, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,2,33.6,24.2,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,1,320, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,3,33,23.2,2,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,360, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,4,32,23.2,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,290, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,5,32.6,24.2,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,230, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,6,32,25.4,2,0,   ,0,0,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,1,60,1,300,  , , ,   , , ,   ,  
43353,2002,JAN,7,30.8,25.8,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,1,904, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,8,32,24.4,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,2,215,1,455,  , , ,   , , ,   ,  
43353,2002,JAN,9,31.6,25,1,14.2,   ,0,40,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,40,1,540,  , , ,   , , ,   ,  
43353,2002,JAN,10,32,24.4,2,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,285, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,11,32.2,24,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,320, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,12,32.4,24,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,270, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,13,31.4,22.2,2,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,90,1,260,  , , ,   , , ,   ,  
43353,2002,JAN,14,30.4,21.2,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,470, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,15,30.2,21.6,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,260, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,16,31.2,20,2,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,90,1,330,  , , ,   , , ,   ,  
43353,2002,JAN,17,31,21.6,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,80,1,450,  , , ,   , , ,   ,  
43353,2002,JAN,18,29.4,23.8,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,340, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,19,30.6,23,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,470, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,20,30.6,24.2,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,260, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,21,30.4,24.2,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,230, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,22,32.2,25,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,230, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,23,31.2,25.6,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,1,0,0,0,9,7,30,1,425,7,0,7,150, , ,   ,  
43353,2002,JAN,24,31.2,25.4,1,0.2,   ,0,30,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,380, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,25,31,24.8,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,560, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,26,31,25.8,2,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,50,1,210,  , , ,   , , ,   ,  
43353,2002,JAN,27,29.6,26,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,230, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,28,29,25,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,255, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,29,31,23,2,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,200, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,30,30.2,23.6,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,345, ,   ,  , , ,   , , ,   ,  
43353,2002,JAN,31,31.6,23,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,70,1,190,  , , ,   , , ,   ,  
43353,2002,FEB,1,31.2,26,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,6,160,1,200,  , , ,   , , ,   ,  
43353,2002,FEB,2,32.2,24.6,1,0,   ,2,25,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,2,125,1,280,  , , ,   , , ,   ,  
43353,2002,FEB,3,29.6,25,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2002,FEB,4,29.6,25.2,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2002,FEB,5,33,24.2,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,230, ,   ,  , , ,   , , ,   ,  
43353,2002,FEB,6,32,25.6,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,340, ,   ,  , , ,   , , ,   ,  
43353,2002,FEB,7,31,24.4,2,12.6,   ,1,38,   ,  , ,   , ,    ,  ,0,0,0,0,0,1,0,0,0,9,1,50,1,210,1,0,1,140, , ,   ,  
43353,2002,FEB,8,31.8,25.4,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,185, ,   ,  , , ,   , , ,   ,  
43353,2002,FEB,9,31.6,25.4,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,140, ,   ,  , , ,   , , ,   ,  
43353,2002,FEB,10,31.8,25.4,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,240, ,   ,  , , ,   , , ,   ,  
43353,2002,FEB,11,31.8,23.8,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,320, ,   ,  , , ,   , , ,   ,  
43353,2002,FEB,12,32.4,24.2,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,220, ,   ,  , , ,   , , ,   ,  
43353,2002,FEB,13,33,24.4,2,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,240, ,   ,  , , ,   , , ,   ,  
43353,2002,FEB,14,33.6,24.2,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,90,1,200,  , , ,   , , ,   ,  
43353,2002,FEB,15,33.2,24,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,230, ,   ,  , , ,   , , ,   ,  
43353,2002,FEB,16,31.6,24.6,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,495, ,   ,  , , ,   , , ,   ,  
43353,2002,FEB,17,31.4,25.4,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,440, ,   ,  , , ,   , , ,   ,  
43353,2002,FEB,18,31.8,25,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,50,1,145,  , , ,   , , ,   ,  
43353,2002,FEB,19,33.4,25.4,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,1,0,0,0,0,0,0,4,3,80,2,10,12,1,2,890, , ,   ,  
43353,2002,FEB,20,31.6,25.2,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,5,40,2,230,11,1,1,620, , ,   ,  
43353,2002,FEB,21,32,25.4,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,1,0,0,0,0,0,0,4,3,50,2,10,13,1,3,580, , ,   ,  
43353,2002,FEB,22,32.2,25,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,60,1,375,  , , ,   , , ,   ,  
43353,2002,FEB,23,33.2,23,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,530, ,   ,  , , ,   , , ,   ,  
43353,2002,FEB,24,34.8,22.4,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,170, ,   ,  , , ,   , , ,   ,  
43353,2002,FEB,25,31.6,21,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,270, ,   ,  , , ,   , , ,   ,  
43353,2002,FEB,26,32.2,21.8,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2002,FEB,27,33,23.6,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,510, ,   ,  , , ,   , , ,   ,  
43353,2002,FEB,28,33,25.4,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,590, ,   ,  , , ,   , , ,   ,  
43353,2002,MAR,1,32.4,25.7,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,470, ,   ,  , , ,   , , ,   ,  
43353,2002,MAR,2,32,25.4,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,220, ,   ,  , , ,   , , ,   ,  
43353,2002,MAR,3,32,24,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,300, ,   ,  , , ,   , , ,   ,  
43353,2002,MAR,4,32.4,25,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,30,1,410,  , , ,   , , ,   ,  
43353,2002,MAR,5,32.4,25.8,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,420, ,   ,  , , ,   , , ,   ,  
43353,2002,MAR,6,32.6,25.8,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,370, ,   ,  , , ,   , , ,   ,  
43353,2002,MAR,7,32.4,24.8,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,440, ,   ,  , , ,   , , ,   ,  
43353,2002,MAR,8,32,26,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,170, ,   ,  , , ,   , , ,   ,  
43353,2002,MAR,9,32.6,27,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,210, ,   ,  , , ,   , , ,   ,  
43353,2002,MAR,10,33.4,26.2,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,290, ,   ,  , , ,   , , ,   ,  
43353,2002,MAR,11,33.2,24.6,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,265, ,   ,  , , ,   , , ,   ,  
43353,2002,MAR,12,32.4,26.2,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,60,1,270,  , , ,   , , ,   ,  
43353,2002,MAR,13,33,26.6,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,140,1,330,  , , ,   , , ,   ,  
43353,2002,MAR,14,32,25.8,1,4.8,   ,1,5,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,8,95,6,45,51,5,1,30,1,2,445,  
43353,2002,MAR,15,33,26.2,1,0,   ,0,10,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,7,65,5,20,12,1,2,500, , ,   ,  
43353,2002,MAR,16,32.4,24.6,1,1.6,   ,1,0,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0,9,8,20,6,55,57,5,7,55,1,2,470,  
43353,2002,MAR,17,32.6,24.8,1,2.9,   ,1,10,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,3,80,0,135,  , , ,   , , ,   ,  
43353,2002,MAR,18,32.8,26,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,390, ,   ,  , , ,   , , ,   ,  
43353,2002,MAR,19,33.4,25.2,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,320, ,   ,  , , ,   , , ,   ,  
43353,2002,MAR,20,33.4,25.4,1,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,2,320, ,   ,  , , ,   , , ,   ,  
