INDEX,YEAR,MN,HR,DT,SLP,MSLP,DBT,WBT,DPT,RH,VP,DD,FFF,AW,VV,Cl,A,Cm,A,Ch,A,Dl,Dm,Dh,TC,h,c,a,Ht,RF,EVP,DW,P,H,WAT,,
43353,2006,AUG,0,1,1009.9,1010.6,24.4,24,23.8,96,29.5,34,12,  ,96,8,3,7,1,6,2,7,9,9,6,4,6,462,6,2,14,,   ,  , , ,   
43353,2006,AUG,0,3,1007.9,1008.6,24.4,24,23.8,96,29.4,99,5,  ,96,9,3,7,3, , ,6,9, ,6,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,AUG,0,4,1007.5,1008.2,24,23.8,23.7,98,29.3,9,10,  ,96,3,4,7,1,6,2,7,9,9,7,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,AUG,0,6,1010.1,1010.8,25,24,23.5,92,28.9,0,0,  ,96,8,1,0,0,6,4,7,0,9,5,4,6,461,6,1,14,,   ,  , , ,   
43353,2006,AUG,0,7,1010.9,1011.6,25.6,24.4,23.9,90,29.7,0,0,  ,96,8,3,0,0,1,1,7,0,9,4,4,6,462,6,2,14,,   ,  , , ,   
43353,2006,AUG,0,8,1011,1011.7,25.6,25,24.7,95,31.1,0,0,  ,96,8,2,0,0,1,2,7,0,9,4,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,AUG,0,9,1010.5,1011.2,25.4,25,24.8,97,31.2,0,0,  ,96,8,2,0,0,1,3,1,0,9,5,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,AUG,0,10,1009,1009.7,23.6,23.6,23.6,100,29.1,14,12,  ,95,3,5,2,3, , ,2,9, ,8,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,AUG,0,11,1009.7,1010.4,22.8,22.8,22.8,100,27.7,99,5,  ,95,3,5,2,3, , ,7,9, ,8,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,AUG,0,12,1007.9,1008.6,22.8,22.8,22.8,100,27.7,29,14,  ,95,3,5,2,3, , ,7,9, ,8,3,9,391,9,1,25,,   ,  , , ,   
43353,2006,AUG,0,13,1008.1,1008.8,23,23,23,100,28.1,99,5,  ,96,3,5,7,3, , ,7,9, ,8,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,AUG,0,14,1008.4,1009.1,23.4,23.4,23.4,100,28.7,0,0,  ,96,8,4,7,3,0,0,7,9,0,7,4,6,463,6,3,12,,   ,  , , ,   
43353,2006,AUG,0,15,1007.5,1008.2,23.2,23.2,23.2,100,28.4,99,5,  ,95,3,5,2,3, , ,7,9, ,8,3,9,391,9,1,25,,   ,  , , ,   
43353,2006,AUG,0,16,1007.5,1008.2,23.2,23.2,23.2,100,28.4,99,5,  ,95,3,5,2,3, , ,7,9, ,8,3,9,391,9,1,25,,   ,  , , ,   
43353,2006,AUG,0,17,1006.6,1007.3,23.6,23.6,23.6,100,29.1,0,0,  ,96,3,5,2,3, , ,7,9, ,8,3,9,391,9,1,25,,   ,  , , ,   
43353,2006,AUG,0,18,1007.6,1008.3,24,23.8,23.7,98,29.3,7,12,  ,96,3,5,2,3, , ,6,9, ,8,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,AUG,0,19,1009.2,1009.9,24.6,24,23.7,95,29.3,99,5,  ,95,3,4,7,4,0,0,7,9,0,7,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,AUG,0,20,1009.9,1010.6,25.4,24.8,24.5,95,30.7,27,12,  ,96,8,3,0,0,6,3,7,0,9,6,4,6,463,6,3,12,,   ,  , , ,   
43353,2006,AUG,0,21,1009.3,1010,26.2,25,24.5,90,30.7,32,12,  ,96,9,4,7,2,0,0,7,9,0,6,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,AUG,0,22,1009,1009.7,26,25,24.6,92,30.9,29,10,  ,96,3,3,7,3,0,0,7,9,0,6,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,AUG,0,23,1009.1,1009.8,26,25.2,24.9,93,31.4,0,0,  ,96,8,1,0,0,6,5,7,0,9,6,4,6,461,6,1,12,,   ,  , , ,   
43353,2006,AUG,0,24,1009.8,1010.5,26.2,25,24.5,90,30.7,0,0,  ,96,8,1,0,0,6,3,7,0,9,6,4,6,461,6,1,14,,   ,  , , ,   
43353,2006,AUG,0,25,1010.3,1011,25.4,24.4,23.9,92,29.6,0,0,  ,96,8,3,3,3,0,0,7,9,0,6,4,6,463,6,3,12,,   ,  , , ,   
43353,2006,AUG,0,26,1010.9,1011.6,25.4,24.8,24.5,95,30.7,0,0,  ,96,8,2,0,0,6,2,7,0,9,4,4,6,462,6,2,14,,   ,  , , ,   
43353,2006,AUG,0,27,1010.5,1011.2,24.6,23.8,22.9,85,27.9,0,0,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,72,,   ,  , , ,   
43353,2006,AUG,0,28,1009.4,1010.1,24.8,23.8,23.3,91,28.6,0,0,  ,96,8,2,0,0,6,2,1,0,9,4,4,6,461,6,1,14,,   ,  , , ,   
43353,2006,AUG,0,29,1009.6,1010.3,23,22,21.6,92,25.7,99,5,  ,96,3,3,7,4,0,0,7,9,0,7,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,AUG,0,30,1009.9,1010.6,23.6,22.8,22.4,93,27.1,0,0,  ,96,8,2,3,2,0,0,7,9,0,4,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,AUG,0,31,1008.9,1009.6,24.4,24,23.8,96,29.5,0,0,  ,96,8,3,3,1,6,2,7,9,9,6,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,SEP,0,1,1008.3,1009,25.2,24.4,24,93,29.8,0,0,  ,95,8,2,0,0,1,2,7,0,9,4,4,6,461,6,1,12,,   ,  , , ,   
43353,2006,SEP,0,2,1008.7,1009.4,26.6,25,24.3,87,30.4,99,5,  ,96,8,4,7,2,0,0,7,9,0,6,4,6,463,6,3,14,,   ,  , , ,   
43353,2006,SEP,0,3,1008.8,1009.5,26,25.2,24.9,93,31.5,0,0,  ,96,3,4,7,3,0,0,7,9,0,7,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,SEP,0,4,1007.3,1008,25.8,25,24.6,93,30.9,32,12,  ,96,8,4,7,4, , ,7,9, ,8,4,6,463,6,3,12,,   ,  , , ,   
43353,2006,SEP,0,5,1006.6,1007.3,25.6,24.6,24.1,92,30,0,0,  ,96,8,3,7,1,6,2,7,9,9,6,4,6,462,6,2,14,,   ,  , , ,   
43353,2006,SEP,0,6,1005.6,1006.3,25.4,24.4,23.9,92,29.7,0,0,  ,96,8,3,3,1,6,2,7,9,9,6,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,SEP,0,7,1006.3,1007,25,24,23.5,92,28.9,0,0,  ,96,8,3,3,1,6,2,7,9,9,6,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,SEP,0,8,1006.8,1007.5,25.6,24.4,23.9,90,29.7,99,5,  ,96,8,3,7,3,0,0,7,9,0,6,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,SEP,0,10,1007.2,1007.9,24,23.6,23.4,96,28.8,14,12,  ,96,7,5,2,3, , ,2,9, ,8,4,6,463,6,3,12,,   ,  , , ,   
43353,2006,SEP,0,11,1007.1,1007.8,25,25,25,100,31.7,99,5,  ,96,3,4,2,4, , ,4,9, ,8,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,SEP,0,12,1008.9,1009.6,23.2,23,22.9,98,27.9,99,5,  ,96,3,4,7,3,0,0,6,9,0,7,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,SEP,0,13,1010.8,1011.5,23,23,23,100,28.1,99,5,  ,96,3,5,2,3, , ,6,9, ,8,3,7,372,7,2,8,,   ,  , , ,   
43353,2006,SEP,0,14,1010.5,1011.2,23.8,23.6,23.5,98,28.9,99,5,  ,96,3,4,7,3,0,0,7,9,0,7,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,SEP,0,15,1009.1,1009.8,23.2,23,22.9,98,27.9,99,5,  ,96,3,4,7,3,0,0,6,9,0,7,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,SEP,0,16,1009.8,1010.5,24.4,24.2,24.1,98,30,27,14,  ,96,2,5,7,3, , ,6,9, ,8,4,7,471,7,1,18,,   ,  , , ,   
43353,2006,SEP,0,17,1009.7,1010.4,24.6,24.4,24.3,98,30.4,99,5,  ,96,3,5,2,3, , ,7,9, ,8,3,9,391,9,1,25,,   ,  , , ,   
43353,2006,SEP,0,18,1010,1010.7,23.6,23,22.7,95,27.6,25,12,  ,96,3,4,7,4, , ,3,9, ,8,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,SEP,0,19,1009,1009.7,24.4,24,23.8,96,25.5,0,0,  ,96,8,3,0,0,6,3,7,0,9,6,5,6,562,6,2,12,,   ,  , , ,   
43353,2006,SEP,0,20,1008.8,1009.5,25.4,24.8,24.5,95,30.7,99,5,  ,96,9,3,7,3,0,0,7,9,0,6,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,SEP,0,21,1009.9,1010.6,25,24.4,24.1,95,30,0,0,  ,96,9,3,7,4,0,0,7,9,0,7,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,SEP,0,22,1009.9,1010.6,24.4,24,23.8,96,29.5,99,5,  ,96,9,5,2,3, , ,6,9, ,8,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,SEP,0,23,1009.5,1010.2,24.6,24.6,24.6,100,30.9,99,5,  ,96,8,3,7,3,0,0,6,9,0,6,4,6,463,6,3,12,,   ,  , , ,   
43353,2006,SEP,0,24,1010.1,1010.8,25.4,24.8,24.7,95,31.1,0,0,  ,96,3,3,7,3,0,0,7,9,0,6,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,SEP,0,25,1011.4,1012.1,24,24,24,100,29.8,27,12,  ,96,8,5,2,3, , ,7,9, ,8,3,7,372,7,2,8,,   ,  , , ,   
43353,2006,SEP,0,26,1012.1,1012.8,23.4,23,22.8,96,27.7,9,8,  ,96,3,5,2,3, , ,1,9, ,8,3,7,371,7,1,6,,   ,  , , ,   
43353,2006,SEP,0,27,1009.3,1010,24,23.6,23.4,96,28.8,99,5,  ,95,9,3,7,3,0,0,5,9,0,6,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,SEP,0,28,1009.1,1009.8,25.2,24.6,24.3,95,30.4,0,0,  ,96,8,3,7,2,0,0,6,9,0,5,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,SEP,0,29,1009.7,1010.4,24.8,24.2,23.9,95,29.7,99,5,  ,96,8,2,0,0,1,3,7,0,9,5,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,SEP,0,30,1010.6,1011.3,24,23,22.5,91,27.3,0,0,  ,96,3,3,7,3,0,0,7,9,0,6,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,1,1010.3,1011,24.2,24,23.9,98,29.6,0,0,  ,96,9,3,0,0,6,3,7,0,9,6,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,OCT,0,2,1009.6,1010.3,24.6,23.8,23.5,95,28.9,99,5,  ,96,8,2,0,0,1,3,6,0,9,5,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,OCT,0,4,1009.9,1010.6,26,25,24.6,92,30.9,99,5,  ,96,8,3,3,1,6,2,5,9,9,6,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,OCT,0,5,1010.7,1011.4,23.8,23.6,23.5,98,28.9,99,5,  ,96,9,2,7,3,0,0,6,9,0,5,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,6,1010.6,1011.3,25.4,24.6,24.2,93,30.9,99,5,  ,96,3,3,7,1,1,2,7,9,9,6,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,7,1010.5,1011.2,24.4,24.4,24.4,100,30.5,99,5,  ,95,3,5,7,3, , ,2,9, ,8,3,9,399,9,9,25,,   ,  , , ,   
43353,2006,OCT,0,8,1011.3,1012,23.2,23.2,23.2,100,28.4,29,14,  ,95,3,5,2,3, , ,7,9, ,8,3,9,391,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,9,1011.5,1012.2,23.2,22.4,22,93,26.4,0,0,  ,96,3,3,7,2,6,2,7,9,9,7,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,10,1011.5,1012.2,23.6,23.2,23,96,28,99,5,  ,96,9,4,7,2,0,0,7,9,0,6,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,11,1012.7,1013.4,24.4,24.2,24.1,98,30,0,0,  ,96,9,4,7,3,0,0,7,9,0,7,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,12,1012.5,1013.2,25,24.4,24.1,95,30,0,0,  ,96,3,3,7,3,0,0,6,9,0,6,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,13,1011.1,1011.8,25,24.2,23.8,93,29.5,0,0,  ,96,8,2,7,3,0,0,5,9,0,5,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,OCT,0,14,1011.8,1012.5,25.6,24.4,23.9,90,29.6,0,0,  ,96,8,3,7,3,0,0,6,9,0,6,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,OCT,0,15,1010.6,1011.3,22.4,22.4,22.4,100,27.9,0,0,  ,96,8,3,7,4,0,0,7,9,0,7,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,OCT,0,16,1010.5,1011.2,24.2,23.4,23,93,28.1,99,5,  ,96,9,3,7,3,0,0,7,9,0,6,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,17,1010.2,1010.9,24.4,24.4,24.4,100,30.5,0,0,  ,96,9,5,2,3, , ,6,9, ,8,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,18,1011.5,1012.2,25,24.2,23.8,93,29.4,99,4,  ,96,5,3,7,1,6,1,2,9,9,5,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,19,1010.7,1011.4,24.8,24.6,24.5,98,30.7,99,5,  ,96,3,4,2,4, , ,3,9, ,8,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,20,1010.3,1011,24,23.6,23.4,96,28.7,0,0,  ,96,9,4,2,4, , ,7,9, ,8,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,21,1012.3,1013,24.4,23.8,23.5,95,28.9,0,0,  ,96,3,4,7,4, , ,2,9, ,8,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,22,1010.9,1011.6,25.4,25,24.8,97,31.3,0,0,  ,96,9,3,7,3,0,0,3,9,0,6,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,23,1009.9,1010.6,25,24.6,24.4,96,30.5,0,0,  ,95,9,5,2,3, , ,6,9, ,8,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,24,1009.6,1010.3,25.2,24.6,24.2,96,30.1,0,0,  ,95,8,2,3,2,1,2,1,9,9,6,4,6,462,6,2,14,,   ,  , , ,   
43353,2006,OCT,0,25,1009.3,1010,25,24.6,24.4,96,30.5,0,0,  ,95,8,2,7,4,0,0,2,9,0,6,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,OCT,0,26,1009.6,1010.3,25.8,24.8,24.4,92,30.5,0,0,  ,96,3,3,7,3,0,0,2,9,0,6,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,27,1010.1,1010.8,24,23.6,23.4,96,28.7,34,8,  ,96,9,4,7,4, , ,8,9, ,8,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,28,1008.4,1009.1,24,23.6,23.4,96,29,11,12,  ,96,3,4,7,4, , ,3,9, ,8,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,29,1009.1,1009.8,23.4,23.2,23,98,28.1,11,8,  ,96,3,4,2,4, , ,3,9, ,8,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,30,1009.7,1010.4,23.8,23.4,23.2,96,28.4,99,5,  ,96,3,4,2,3,0,0,4,9,0,7,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,OCT,0,31,1009.2,1009.9,25.4,24.4,23.9,92,29.6,99,4,  ,96,3,4,7,3,0,0,2,9,0,7,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,NOV,0,1,1009.5,1010.2,24,23.4,23.1,95,28.2,0,0,  ,96,9,5,0,0,6,1,7,0,9,6,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,NOV,0,3,1008.3,1009,24.4,24,22.9,91,27.9,0,0,  ,96,8,2,0,0,1,3,7,0,9,5,4,6,462,6,2,14,,   ,  , , ,   
43353,2006,NOV,0,5,1009.7,1010.4,24,23.6,23.4,96,28.7,0,0,  ,96,8,2,3,2,1,2,7,9,9,6,4,6,462,6,2,14,,   ,  , , ,   
43353,2006,NOV,0,6,1010.1,1010.8,25,24,23.5,92,28.9,0,0,  ,96,8,1,0,0,6,4,2,0,9,5,4,6,461,6,1,14,,   ,  , , ,   
43353,2006,NOV,0,7,1010.5,1011.2,23.4,23.4,23.4,100,28.7,5,8,  ,96,3,3,7,4,0,0,1,9,0,7,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,NOV,0,8,1009.6,1010.3,25,24.4,24.1,95,30,99,4,  ,95,8,2,3,4,0,0,7,9,0,6,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,NOV,0,9,1011,1011.7,24.4,24,23.8,96,29.5,5,10,  ,95,3,4,7,4, , ,2,9, ,8,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,NOV,0,10,1010.9,1011.6,24,23.6,23.4,96,28.7,0,0,  ,96,8,2,3,3,0,0,7,9,0,5,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,NOV,0,11,1010.8,1011.5,24.6,24,23.7,95,29.1,0,0,  ,95,8,2,3,4,0,0,2,9,0,6,4,6,462,6,2,14,,   ,  , , ,   
43353,2006,NOV,0,12,1010.1,1010.8,24.4,24,23.8,96,29.5,99,4,  ,96,5,1,3,1,1,2,2,9,9,4,4,6,461,6,1,14,,   ,  , , ,   
43353,2006,NOV,0,13,1008.6,1009.3,25,24.6,24.4,96,30.5,0,0,  ,96,8,2,7,3,0,0,7,9,0,5,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,NOV,0,14,1009.1,1009.8,25,23.6,22.9,88,27.9,0,0,  ,96,8,2,3,1,1,2,2,9,9,5,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,NOV,0,15,1009.1,1009.8,24.8,24.2,23.9,95,29.6,0,0,  ,95,8,2,7,2,6,2,2,9,9,6,4,6,462,6,2,14,,   ,  , , ,   
43353,2006,NOV,0,16,1008.4,1009.1,26,25,24.6,92,30.9,0,0,  ,96,8,2,7,2,6,2,7,9,9,6,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,NOV,0,17,1007.5,1008.2,25.8,24.4,23.8,88,29.5,0,0,  ,96,8,2,0,0,1,3,2,0,9,5,4,6,462,6,2,14,,   ,  , , ,   
43353,2006,NOV,0,18,1007.6,1008.3,25,24.6,24.4,96,30.5,99,5,  ,96,3,4,7,3,0,0,3,9,0,7,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,NOV,0,19,1008.9,1009.6,23.4,23.4,23.4,100,28.7,0,0,  ,96,8,3,7,1,1,2,5,9,9,6,4,6,462,6,2,12,,   ,  , , ,   
43353,2006,NOV,0,20,1008.7,1009.4,25,24,23.5,92,28.9,0,0,  ,96,9,3,0,0,1,3,2,0,9,6,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,NOV,0,23,1008.9,1009.6,24.4,24,23.8,96,29.5,0,0,  ,96,8,1,3,1,1,3,1,9,9,5,4,6,461,6,1,14,,   ,  , , ,   
43353,2006,NOV,0,24,1009.4,1010.1,25.6,25,24.6,95,30.9,0,0,  ,96,3,3,7,1,6,2,1,9,9,6,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,NOV,0,25,1008.4,1009.1,24.6,23.8,23.4,93,28.7,0,0,  ,96,3,3,3,1,1,1,3,9,9,5,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,NOV,0,26,1008.2,1008.9,24.4,22,20.7,80,24.4,5,10,  ,96,8,2,3,1,1,3,3,9,9,6,4,6,462,6,2,14,,   ,  , , ,   
43353,2006,NOV,0,27,1007.6,1008.3,26.6,25,24.6,92,30.9,0,0,  ,95,3,2,7,2,6,2,5,9,9,6,4,9,491,9,1,25,,   ,  , , ,   
43353,2006,NOV,0,28,1008.7,1009.4,25,24.2,23.8,93,29.4,0,0,  ,96,8,2,3,1,1,3,3,9,9,6,4,6,461,6,1,12,,   ,  , , ,   
43353,2006,NOV,0,29,1009,1009.7,25,23.6,22.9,88,27.9,0,0,  ,96,8,2,3,1,1,3,2,9,9,6,4,6,461,6,1,14,,   ,  , , ,   
43353,2006,NOV,0,30,1010.2,1010.9,24.4,23.2,22.6,90,27.4,0,0,  ,95,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,72,,   ,  , , ,   
43353,2006,DEC,0,1,1010.7,1011.4,25,24.2,23.8,93,29.5,0,0,  ,96,8,2,0,0,6,3,3,0,9,5,4,6,462,6,2,16,,   ,  , , ,   
43353,2006,DEC,0,2,1010.1,1010.8,23.6,21.4,20.2,81,23.6,99,5,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,72,,   ,  , , ,   
43353,2006,DEC,0,3,1009.9,1010.6,23,21,19.8,83,23.1,0,0,  ,96,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,70,,   ,  , , ,   
43353,2006,DEC,0,4,1011.5,1012.2,23.4,21.6,20.3,83,23.8,5,8,  ,96,5,2,0,0,1,3,1,0,9,5,4,6,462,6,2,14,,   ,  , , ,   
43353,2006,DEC,0,5,1011.5,1012.2,25,22,20.4,76,23.9,0,0,  ,96,5,2,3,2,6,2,4,9,9,6,4,6,462,6,2,14,,   ,  , , ,   
43353,2006,DEC,0,6,1011.2,1011.9,23.4,21.2,20,81,23.4,0,0,  ,96,0,0,0,0,1,5,0,0,9,5,9,2,925,2,5,70,,   ,  , , ,   
43353,2006,DEC,0,7,1010.2,1010.9,23,19.6,17.5,70,19.9,5,8,  ,96,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,72,,   ,  , , ,   
43353,2006,DEC,0,8,1009.3,1010,23,20,18.5,70,21.2,0,0,  ,96,0,0,0,0,1,1,0,0,9,1,9,0,901,0,1,72,,   ,  , , ,   
43353,2006,DEC,0,9,1011.3,1012,22.6,20.4,19.2,81,22.2,99,5,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,2006,DEC,0,10,1011.2,1011.9,23.2,21.2,20.1,83,23.5,0,0,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,2006,DEC,0,11,1010.5,1011.2,24.2,22.6,21.9,86,26.2,0,0,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,72,,   ,  , , ,   
43353,2006,DEC,0,12,1010,1010.7,25.6,24.6,24.1,92,30,0,0,  ,95,0,0,0,0,1,4,0,0,9,4,9,0,904,0,4,72,,   ,  , , ,   
43353,2006,DEC,0,13,1009.9,1010.6,25.4,24.4,23.9,92,29.6,0,0,  ,96,8,3,3,1,6,2,2,9,9,6,4,6,462,6,2,14,,   ,  , , ,   
43353,2006,DEC,0,14,1010.5,1011.2,24.6,22,20.5,77,24.1,99,5,  ,96,5,1,3,1,1,3,2,9,9,5,4,6,461,6,1,14,,   ,  , , ,   
43353,2006,DEC,0,15,1009.8,1010.5,23.4,20.8,19.3,78,22.4,99,5,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,2006,DEC,0,16,1010,1010.7,23.4,20.4,18.7,75,21.6,99,5,  ,96,0,0,0,0,1,2,0,0,9,2,9,1,912,1,2,72,,   ,  , , ,   
43353,2006,DEC,0,17,1011,1011.7,22.6,19.4,17.5,73,19.9,0,0,  ,95,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,70,,   ,  , , ,   
43353,2006,DEC,0,18,1009.4,1010.1,23.4,20.2,18.3,73,21,99,5,  ,95,0,0,0,0,1,2,0,0,9,2,9,1,912,1,2,75,,   ,  , , ,   
43353,2006,DEC,0,19,1009.6,1010.3,25,23,22,84,26.4,99,5,  ,96,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,72,,   ,  , , ,   
43353,2006,DEC,0,20,1010,1010.7,25.4,24,23.4,88,28.7,5,8,  ,95,5,1,3,2,1,3,2,9,9,6,4,6,461,6,1,16,,   ,  , , ,   
43353,2006,DEC,0,21,1010.3,1011,25,22.2,20.7,77,24.4,5,8,  ,95,0,0,3,1,6,3,0,9,9,4,9,3,931,3,1,59,,   ,  , , ,   
43353,2006,DEC,0,22,1008,1008.7,24.4,21.6,20.1,77,23.5,5,6,  ,96,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,72,,   ,  , , ,   
43353,2006,DEC,0,23,1008.9,1009.6,25.4,22.2,20.5,74,24.1,99,5,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,2006,DEC,0,24,1008.1,1008.8,24.8,21.8,20.2,76,23.7,5,12,  ,96,0,0,0,0,1,4,0,0,9,4,9,0,904,0,4,75,,   ,  , , ,   
43353,2006,DEC,0,25,1008.9,1009.6,24.4,21.8,20.4,78,24,99,4,  ,96,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,72,,   ,  , , ,   
43353,2006,DEC,0,26,1009.1,1009.8,25,21.2,19.1,69,22.1,99,5,  ,96,0,0,3,2,6,4,0,9,9,6,9,3,932,3,2,58,,   ,  , , ,   
43353,2006,DEC,0,27,1009.4,1010.1,23.6,23.2,19.9,80,23.2,0,0,  ,96,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,72,,   ,  , , ,   
43353,2006,DEC,0,28,1010.4,1011.1,24.6,21.6,20,75,23.4,99,4,  ,96,0,0,0,0,6,4,0,0,9,4,9,2,924,2,4,72,,   ,  , , ,   
43353,2006,DEC,0,29,1012.2,1012.9,22.6,19.8,18.1,96,20.8,99,5,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,72,,   ,  , , ,   
43353,2006,DEC,0,30,1012.8,1013.5,23,19.4,17.2,70,19.6,5,10,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,2006,DEC,0,31,1012.9,1013.6,22.6,21.4,20.8,89,24.6,99,4,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99,,   ,  , , ,   
43353,2007,JAN,0,1,1012.4,1013.1,22.6,20.8,19.8,84,23.1,99,4,  ,96,0,0,0,0,0,0,0,0,0,0,9, ,9, , ,  ,,   ,  , , ,   
43353,2007,JAN,0,2,1012.9,1013.6,22.4,20.4,19.3,83,22.4,99,5,  ,95,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,72,,   ,  , , ,   
43353,2007,JAN,0,3,1013.4,1014.1,22.4,21,20.2,88,23.7,99,5,  ,96,0,0,3,2,1,2,0,9,9,4,9,3,932,3,2,58,,   ,  , , ,   
43353,2007,JAN,0,4,1012,1012.5,22.8,21,20,84,23.3,99,4,  ,95,0,0,3,1,1,2,0,9,9,3,9,3,931,3,1,59,,   ,  , , ,   
43353,2007,JAN,0,5,1012.6,1013.3,22.4,20.1,18.9,81,21.8,0,0,  ,94,0,0,3,1,1,2,0,9,9,3,9,3,931,3,1,58,,   ,  , , ,   
43353,2007,JAN,0,6,1010.8,1011.5,22.4,21.4,20.9,91,24.7,99,5,  ,96,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,72,,   ,  , , ,   
